Date,0
2022-06-30,
2022-07-01,
2022-07-02,
2022-07-03,
2022-07-04,
2022-07-05,
2022-07-06,
2022-07-07,
2022-07-08,
2022-07-09,
2022-07-10,
2022-07-11,
2022-07-12,
2022-07-13,
2022-07-14,
2022-07-15,
2022-07-16,
2022-07-17,
2022-07-18,
2022-07-19,-0.01928090607831635
2022-07-20,0.0025449094385557457
2022-07-21,-0.011511182056642076
2022-07-22,0.0007102316098089507
2022-07-23,-0.016034745880857182
2022-07-24,-0.018223287381452888
2022-07-25,0.0040056928157028845
2022-07-26,9.134284239255497e-05
2022-07-27,-0.004466364654779786
2022-07-28,-0.03789555121996792
2022-07-29,-0.008965369655369843
2022-07-30,0.00040243065724396347
2022-07-31,-0.010233517958886324
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,-0.0009956523122255107
2022-08-07,-0.000559952665576929
2022-08-08,0.0021281063543937087
2022-08-09,-0.004606222753098201
2022-08-10,0.004496216055982252
2022-08-11,-0.0008834579315852256
2022-08-12,-0.00010152711407367673
2022-08-13,-0.004750945903966017
2022-08-14,-0.010396694074433334
2022-08-15,0.0
2022-08-16,-0.009712781796797935
2022-08-17,-0.004989126355490819
2022-08-18,0.0011444182616105985
2022-08-19,0.006232509563716823
2022-08-20,-0.0007448891548721527
2022-08-21,-0.0022237382298266385
2022-08-22,0.00014127196771122484
2022-08-23,-0.009219287528656991
2022-08-24,-0.005590024621365809
2022-08-25,-0.0002908772996435277
2022-08-26,-0.0026160934892795595
2022-08-27,0.0008430514761215912
2022-08-28,0.003476560127278743
2022-08-29,-0.0031870532853561263
2022-08-30,-0.001860153127851918
2022-08-31,-0.0003187896769817173
2022-09-01,-0.00512075470224728
2022-09-02,0.0008548917408515427
2022-09-03,-0.010040326047498363
2022-09-04,-0.006316490941991728
2022-09-05,-0.009137681989762808
2022-09-06,0.005190384037187265
2022-09-07,-0.0059820683776313
2022-09-08,-0.007945884786854781
2022-09-09,-0.0022674138432269226
2022-09-10,0.0015285376742807566
2022-09-11,-0.0010760401688477085
2022-09-12,-0.0015866853565995591
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,-0.010589627285509894
2022-09-16,-0.0031975735150931626
2022-09-17,0.004360613437367837
2022-09-18,-0.01685783143297957
2022-09-19,-0.010880066847575828
2022-09-20,-0.010327052436359025
2022-09-21,0.00011992580158551769
2022-09-22,-0.038233583393053897
2022-09-23,-0.016985384432901637
2022-09-24,0.0023792908761803813
2022-09-25,-0.001594394653104057
2022-09-26,0.007146949098438178
2022-09-27,0.0014223338538514433
2022-09-28,0.0002632085418872768
2022-09-29,-0.000510487727457843
2022-09-30,-0.00033298858164631866
2022-10-01,-0.0004372685109699742
2022-10-02,-0.0013807416481744345
2022-10-03,-0.0004237670043883711
2022-10-04,-0.00030474809731451325
2022-10-05,-0.0011267152368407349
2022-10-06,0.00030786886102458663
2022-10-07,-0.0005372060757292129
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,-0.002578386688866109
2022-10-19,-0.0032541428764919864
2022-10-20,-0.0038373198568956903
2022-10-21,0.00012058590029091873
2022-10-22,0.0
2022-10-23,-0.0068650824397485785
2022-10-24,0.00048486053996066113
2022-10-25,-0.0221290980217244
2022-10-26,-0.015316688758549862
2022-10-27,-0.005784671343629774
2022-10-28,-0.008895822309183773
2022-10-29,0.0
2022-10-30,-0.008887209414890143
2022-10-31,-0.0014241257378115452
2022-11-01,-0.01334706086185423
2022-11-02,-0.0011962804313746904
2022-11-03,-0.013187615976533484
2022-11-04,-0.03913431971623212
2022-11-05,-0.004842353371153131
2022-11-06,0.003721450885614966
2022-11-07,-0.025196531476220328
2022-11-08,-0.015001795142371838
2022-11-09,-0.010333214877987879
2022-11-10,-0.023407018667192178
2022-11-11,-0.0032738600271461898
2022-11-12,-0.004703823175502022
2022-11-13,-0.0007878939697025402
2022-11-14,0.0013623791833628955
2022-11-15,0.00128652061586048
2022-11-16,-0.002153923538061515
2022-11-17,-0.0018554010503460303
2022-11-18,-0.007063662864956846
2022-11-19,-0.00045721218653958697
2022-11-20,-0.004528198148152877
2022-11-21,-0.002715141815994603
2022-11-22,-0.009188195563932041
2022-11-23,-0.0011504057191336536
2022-11-24,-0.007055329163919305
2022-11-25,-0.0015493554219228967
2022-11-26,-0.0023436010479145003
2022-11-27,-0.009429899265210291
2022-11-28,-0.021030031677145705
2022-11-29,0.0001850087199103635
2022-11-30,-0.0029059322493957683
2022-12-01,-0.007580192508836989
2022-12-02,0.0026347513467408533
2022-12-03,0.0005285017933996175
2022-12-04,-0.0007256667665273165
2022-12-05,-0.007248980880512629
2022-12-06,0.000999657476748969
2022-12-07,0.00562143150048227
2022-12-08,-0.0025950205331969553
2022-12-09,0.001422307448494527
2022-12-10,0.00028192617948851546
2022-12-11,0.0028577115353702887
2022-12-12,0.00017838582827936267
2022-12-13,-0.005431580519893713
2022-12-14,0.0012324464910514895
2022-12-15,0.0
2022-12-16,0.0014262569677586405
2022-12-17,0.0
2022-12-18,-0.0017093698815157572
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
